ID,Label
2472,David Kikoski
2473,Bud Nealy
2474,Oscar Galán Ruíz
2475,Michael Beza
2476,Jack Raines
2477,Eff Alberts
2478,Eddie Harris
2479,Mike Visceglia
2480,Henry Coker
2481,Jack Ellis
2482,Sylvia Bibbs
2483,Rodney Jones
2484,Claudio Fasoli
2485,Danny Bank
2486,James Spaulding
2487,Mick Hutton
2488,Jill Jones
2489,Bob West
2490,Cornell Dupree
2491,Bobby Forrester
2492,Gerrick King
2493,Charlie Miller
2494,Marvin Morganstern
2495,Anita Baker
2496,William Sample
2497,Milt Bernhart
2498,Aija Puurtinen
2499,Garry Newman
2500,Robert Allende
2501,Joseph Morris
2502,Michael Willars
2503,Sam Sims
2504,John Storgårds
2505,Adrian Drover
2506,Gerald Steinholtz
2507,Sujay Bobade
2508,Albert Heath
2509,Derrick Garderner
2510,Gary Thomas
2511,Sonny Clark
2512,Todd Horton
2513,Amos Trice
2514,Jimmy Cozier
2515,Bernard Ighner
2516,Scott Kinsey
2517,Hosea Taylor
2518,Bruno Castellucci
2519,Scott Thompson
2520,Baptiste Trotignon
2521,Giacomo Bassi
2522,Steve Becknell
2523,Caroline Dest
2524,Liza Zurlinden
2525,Dave Koz
2526,Nat Skiles
2527,Stix Hooper
2528,Jacques Schwarz-Bart
2529,Munyungo Jackson
2530,Verena Volkmer
2531,Bashiri Johnson
2532,Jeff Golub
2533,Fulumi Prince
2534,John Densmore
2535,Leon Parker
2536,Jon Dryden
2537,Anders Kjellberg
2538,Malcolm Pollack
2539,Kenny Rupp
2540,Fabrizio Bosso
2541,Angelo Ray
2542,Victor Goines
2543,Payton Crossley
2544,Rene Mandrel
2545,Kurt Elling
2546,Stan Conover
2547,Eric Gaenslen
2548,Danny Spencer
2549,Denis Keldie
2550,Fred Fowler
2551,James Blood Ulmer
2552,Mose Allison
2553,Philippe Chayeb
2554,Marisa Monte
2555,Christophe
2556,Evelyn Goodwin
2557,Alessandro Suggelli
2558,Jeff Lee Johnson
2559,Paul Motian
2560,Barrie Maguire
2561,Marion Booker
2562,Alan Raph
2563,Elliott Fisher
2564,Merceditas Valdés
2565,Robin Olson
2566,Jimmy Woode
2567,Don Patterson
2568,Per Lindvall
2569,Maija Linkola
2570,The Wardell Quezergue Horns
2571,Mark Rossi
2572,Kenny Rodgers
2573,Clarence Penn
2574,Sylvia Cuenca
2575,Ricky Peterson
2576,Nick Cooper
2577,Mel Lewis
2578,Tony St. James
2579,Oliver Kuster
2580,Mich Gerber
2581,Clyde Bernhardt
2582,Peter Spurbeck
2583,John Medeski
2584,Glen Barratt
2585,Harry Edison
2586,Jennifer Priore
2587,Raul 'Caesar' Travieso
2588,Herbert Hardisty
2589,Phil Bodner
2590,Jimmy Garrison
2591,Walter Davis Jr.
2592,Ernie Watts
2593,Martin Winning
2594,Claudio 'Cacao' De Queiroz
2595,Paul Nagel
2596,Annette Huseby
2597,Chanté Moore
2598,Richard Landrum
2599,Charles Davis
2600,Calvin Jones
2601,Nick Lane
2602,Richie Kamuca
2603,Lionel Loueke
2604,Gary Gilmore
2605,Thomas Diener
2606,The Gift Of Gab
2607,Eleonora Rongoni
2608,Mildred Brown
2609,Mtume
2610,Booster
2611,Philippe Rigal
2612,Phil Palmer
2613,Vincent Taurelle
2614,Rick Rozie
2615,Clyde Lombardi
2616,Jim Beard
2617,Harry Carney
2618,Jay Lane
2619,Terumasa Hino
2620,Lasse Lindgren
2621,Rocky Bryant
2622,Ron Mael
2623,Stanley Jordan
2624,Felipe Cabrera
2625,Iiro Rantala
2626,Matthew Garrison
2627,Meg Okura
2628,Larry Farrell
2629,Wayne Holmes
2630,Fred Tompkins
2631,Kieran Overs
2632,Shaun Labelle
2633,Lloyd Trotman
2634,Tiffany Palmer
2635,LaVerne Barker
2636,Robert Berg
2637,Seymour Barab
2638,Steve Masakowski
2639,Christine Ermacoff
2640,Larry Kimpell
2641,Los Muñequitos de Matanzas
2642,Terry Shannon
2643,Rudi Marhold
2644,Kevin McNeal
2645,William Allen
2646,Irving Spice
2647,Keith Killgo
2648,Jimmy Lyons
2649,Ray Drummond
2650,David Miles
2651,Ragnheidur
2652,George Colligan
2653,David Travers-Smith
2654,John Campbell
2655,Cameron Brown
2656,Bill Urmson
2657,Phillip Bailey
2658,Bilal
2659,Bob Rockwell
2660,Gene McDaniels
2661,Mark Anthony Peterson
2662,Cyro Baptista
2663,Sébastien Martel
2664,Dave Green
2665,Chase Sanborn
2666,Malia
2667,Jim Buffington
2668,Wilfredo Fuentes Cespedes
2669,Jimmy Archey
2670,Dr. Michael White
2671,Don Alias
2672,Carsten Dahl
2673,Mike Outram
2674,Frank Collett
2675,Dafnis Prieto
2676,Bill Takas
2677,David Murray
2678,Al Vescovo
2679,Hoto Jr.
2680,Jaques Morelenbaum
2681,Sam Riney
2682,Charles Mingus
2683,Alan Hinds
2684,Louis Taylor
2685,Bernard Purdie
2686,Eric Harland
2687,Dean Cortez
2688,Liam Bradley
2689,John Harris Jr.
2690,Tim Warfield
2691,Brew Moore
2692,Luca Bulgarelli
2693,Ernest Ranglin
2694,Peter Martin
2695,Flare Funston
2696,Chauncey 'Lord' Westbrook
2697,Hans Kresse
2698,Darren Dumas
2699,Marshall Allen
2700,Kent Brinkley
2701,Mickey Roker
2702,Adam Levy
2703,Guilherme Franco
2704,Neal Alger
2705,Sammy Benskin
2706,Lil' John Roberts
2707,Joe Ferrante
2708,DJ Ghetto
2709,Keg Johnson
2710,Anouar Brahem
2711,Greg Mathieson
2712,Jimmy Sedlar
2713,Raymond Orchart
2714,Motohiko Hino
2715,Phil Upchurch
2716,Frederick Seykora
2717,Les Benedict
2718,Tuija-Maija Nurminen
2719,Kevan McKenzie
2720,Judi Silvano
2721,Esau Joyner
2722,Scott Lee
2723,Barbara Simmons
2724,Bill Hughes
2725,Roland Hanna
2726,Earl Palmer
2727,Lisa Bassenge
2728,Arthur 'Fats' Theus
2729,Geoff Keezer
2730,Bette Sussman
2731,James Hurt
2732,Bob Nieske
2733,Barbara Unger–Wertico
2734,Stefano Di Battista
2735,Billy Phillips
2736,Grupo Changüi De Santiago
2737,Joe Cohn
2738,Nikos Mavridis
2739,Giordano Geroni
2740,Bill Doggett
2741,Joke Schonewille
2742,Koono
2743,Roger Humphries
2744,Kurt Hoffman
2745,Marshall Otwell
2746,Joseph Goodman
2747,Jaki Byard
2748,John Burks
2749,Andy Gonzalez
2750,Chris Potter
2751,Tamaya Honda
2752,Max Leonard Alsmann
2753,Eiichi Hayashi
2754,Michael Hepburn
2755,Paul C. Shure
2756,Lawrence Marshall
2757,Efrem Townes
2758,Bob Meyer
2759,Kim Yvette Glasper
2760,Willie Jenkins
2761,Rohn Lawrence
2762,Bill Dixon
2763,Colleen Allen
2764,Clarence Johnston
2765,Kevin Wyatt
2766,Herbie Lewis
2767,Frank Wess
2768,Alfred Lyon
2769,Julio Martinez
2770,Billy Higgins
2771,Jesse Sadoc
2772,Scott Holt
2773,Eddie Gomez
2774,Laudir De Oliveira
2775,Jeffrey Osborne
2776,Jesse Harris
2777,Junah Chung
2778,Harold Jones
2779,Kevin Breit
2780,Scott Roberts
2781,Pat Metheny
2782,Zarkus Poussa
2783,Henry Ferber
2784,Orlando Voorn
2785,John Hebert
2786,Bobby Irwin
2787,Jennifer Munday
2788,Jack Hitchcock
2789,Lou Singer
2790,Taj McCoy
2791,Vincent Gardner
2792,Freddy Hill
2793,Scott Cannady
2794,Micke Littwold
2795,Michael Buyens
2796,Orland Wright
2797,Heikki Nikula
2798,Yusef Lateef
2799,Eric Lewis
2800,Roberto Vizcaíno
2801,Joan Gilbert
2802,Phillip Upchurch
2803,Arely Bey
2804,Vincent Nilsson
2805,Michael Parsberg
2806,Keith Anderson
2807,Mark Holen
2808,Peace
2809,Salome Bey
2810,Alex Riel
2811,Marlon Browden
2812,Edmond Hall
2813,Hal Rasheed
2814,DJ Smash
2815,Jimmy Giuffre
2816,Oxmo Puccino
2817,Billy Cobham
2818,Monk Hughes
2819,Nioka Workman
2820,Earl Gardner
2821,Edsel Gomez
2822,Thelonious Monk
2823,Mike Campbell
2824,Eli Fountain
2825,H. S. Alexandra Leem
2826,Peter White
2827,Bobby Hutcherson
2828,David Gilmore
2829,Markus Holkko
2830,Wild Bill' Davison
2831,Tony Fisher
2832,Ruth Buffington
2833,John Fumo
2834,Michael Cain
2835,Thomas Holman
2836,Charles Terr
2837,Orville Saunders
2838,Pete Saunders
2839,Wilbur Bascomb Jr.
2840,Gary Peacock
2841,The Krim Symphonic Orchestra
2842,Stephen Johnson
2843,Art Blakey
2844,Yvan Cassar
2845,Jim Decker
2846,Patrice Moncell
2847,The Northwest Sinfonia
2848,Norman Leppard
2849,Bernardo Moreira
2850,Mike Clark
2851,Billy Pierce
2852,James Reese
2853,Dominic Glover
2854,Kathleen Lenski
2855,Constance Pressman
2856,Conrad Lester
2857,Ol Skool Jamz
2858,Rahsaan
2859,Roy Brooks
2860,Victor Padilla
2861,Joel Smirnoff
2862,John Capek
2863,Ralph Towner
2864,Pepe Ahlqvist
2865,Charles Gordon
2866,Jack Nimitz
2867,David Duke
2868,Elza Silva
2869,Nelson Boyd
2870,Billy Gardner
2871,Flemming Madsen
2872,Chick Wilson
2873,Tom Cawley
2874,Danny Turner
2875,Nysa Shenay
2876,Yoron Israel
2877,Herb Pomeroy
2878,Dorothy Ashby
2879,Antonis Papoutsakis
2880,Marc Moulin
2881,Grégoire Maret
2882,Jerry Underwood
2883,Steve Kirby
2884,Tony Studd
2885,Trevor Armstrong
2886,Michael Shrieve
2887,Raúl Piñeda Roque
2888,Johan Vandendriessche
2889,Lionel Suarez
2890,Rich Crawford
2891,Mickey Tucker
2892,John Gray
2893,Eric Hochberg
2894,Harold White
2895,Pat Flaherty
2896,George Howard
2897,Billy James
2898,Joan Wasser
2899,Adam Holzman
2900,Dena L. Rees
2901,Dennis Davis
2902,Mavis Staples
2903,Vivian Smith
2904,John Patitucci
2905,Richard Jonhston
2906,Justin Gordon
2907,Jeff Jank
2908,Frank Strozier
2909,Saundra 'Pan' Alexander
2910,Willie Mitchell
2911,Eric Legnini
2912,David Torkanowsky
2913,Toya Alexis
2914,Mike Smith
2915,Stephanie Spruill
2916,Peter Erskine
2917,J.J. Jackson
2918,Leroy Osborne
2919,Brian Dembow
2920,Nolan Smith
2921,Gwyneth Herbert
2922,Ray Armando
2923,Luiz Augusto Cavani
2924,Donald Gore
2925,Mike Williams
2926,Ron Brown
2927,Marshall Sosson
2928,Paquito D'Rivera
2929,Ralph Farris
2930,Melvin Moore
2931,James Pugh
2932,Edward Bennett
2933,Lois Brownsey
2934,Anthony Williams
2935,Anthony Brown
2936,Herman Ernest III
2937,Johnny Frigo
2938,Steve Coleman
2939,John Rowin
2940,DJ Spinna
2941,Charlie Loper
2942,Woody Williams
2943,Attilio Zanchi
2944,Michel Alibo
2945,George Duvivier
2946,Sam Yahel
2947,Andrés Miranda
2948,Bill Dowdy
2949,Richard Feves
2950,Jean-Marc Benais
2951,Herman Henry
2952,Tanga Rema
2953,Doug Yowell
2954,Ali Jackson
2955,Gene Bianco
2956,Orphy Robinson
2957,Stefano di Batista
2958,Orbert Davis
2959,Emil Mangelsdorff
2960,Fred Wesley
2961,Todd Terry
2962,Avishai E. Cohen
2963,Elisabeth Withers
2964,Bill Green
2965,Sheila Jordan
2966,Francesco Bassi
2967,Danilo Moccia
2968,Kevin Ricard
2969,Ahmad Miller
2970,John Austin Hughes
2971,Maridalia Hernández
2972,Damon Mendes
2973,Jeremy Bell
2974,Fats Theus
2975,Jon Cowherd
2976,Wilson Ernest Myers
2977,Gino Vannelli
2978,Lorraine Geller
2979,John Rowin Jr.
2980,Wayne Braithwaite
2981,Michael White
2982,Charles Moffett
2983,Philly Joe Jones
2984,Marlon Jordan
2985,Adam Cruz
2986,Gary Joynes
2987,Roman Filiu O'Reilly
2988,Mel Lee
2989,Tim Mulvenna
2990,Alan Jay Palmer
2991,Joe Farnsworth
2992,Leo Traversa
2993,Kurt Reher
2994,Junko Onishi
2995,Otto Virtanen
2996,Houston Person
2997,Sirone
2998,Charnett Moffett
2999,Billy Kilson
3000,Butch Warren
3001,Spider Webb
3002,Pierre Moerlen
3003,Juan Rozoff
3004,Karen Brunon
3005,Charles 'Specs' Wright
3006,Teddy Wilson
3007,Myer Bellow
3008,Bruce Carter
3009,Torigoe Keisuke
3010,Felice Reggio
3011,Vinnie Burke
3012,Jon Hendricks
3013,Roberto Occhipinti
3014,David Weiss
3015,Christopher Thomas
3016,Ray Brown
3017,Sir Charles Thompson
3018,Jim Karstein
3019,Herb Besson
3020,Doug Webb
3021,Ann Stockton
3022,Paul Sinegal
3023,Barney Bigard
3024,Paula Potocki
3025,Jack Mersch
3026,Garo Yellin
3027,Devin Greenwood
3028,Wendell Marshall
3029,Arnbjorg
3030,Ben Tucker
3031,Marvin 'Smitty' Smith
3032,Rory More
3033,Gordon Chambers
3034,Clyde Dunn
3035,Brad Wheeler
3036,Katrin Höpker
3037,George Cables
3038,Jimmy Shirley
3039,Tim Wayne
3040,Alvin Queen
3041,Louis Smith
3042,Roberto Vizcaino Guillot
3043,John Pintavalle
3044,Rick Todd
3045,Cynthia Morrow
3046,Donald Alves
3047,Henry Gronnier
3048,Steve Slagle
3049,Frank Cuomo
3050,Ray Draper
3051,Kasper Villaume
3052,Don Menza
3053,Moacir Santos
3054,Jerry Long
3055,Dave Ellis
3056,Billy Preston
3057,Lannie McMillan
3058,Emanuel Green
3059,Philip Catherine
3060,Hadley Caliman
3061,Bill Rogers
3062,Sam Dixon
3063,John Leone
3064,Jimmy Campbell
3065,Paisan Mallett
3066,James 'The Worm' Wormworth
3067,Dave Valentin
3068,London Session Orchestra
3069,Tyree Glenn Jr.
3070,Charlie Burnham
3071,Fred Seykora
3072,Marion The Magician
3073,Edward Blackwell
3074,Freddie Redd
3075,Sha-Key
3076,Eddie Wright
3077,Cevera Jeffries Jr.
3078,Gerry Brown
3079,John Parricelli
3080,Geoff Nuttall
3081,Herb Geller
3082,Tubby Hayes
3083,Dave Carey
3084,Lynne Fiddmont Lindse
3085,Jerry Dodgion
3086,Joan Osborne
3087,Debrah Long
3088,Dominic Miller
3089,Sara Parkins
3090,Kevin Harris
3091,Peer Wyboris
3092,Jim Shifflett
3093,Arthur Jenkins
3094,Stevie Wonder
3095,Jonathan Gee
3096,Markus Allan
3097,Evilio Quntero
3098,Ron Smith
3099,Perri
3100,Dana Murray
3101,Los Hoyos de Santiago de Cuba
3102,Olivier Clerc
3103,Bud Shank
3104,Yaya Outtara
3105,Hannu Vasara
3106,Wayman Tisdale
3107,Luis Quintero
3108,Harold Alexander
3109,Eva Cassidy
3110,Fred Hardy
3111,Prince Vasconcelos De Bois
3112,Chonguito Vincente
3113,Ronnie Foster
3114,Phil Leaford
3115,Armen Ksajikian
3116,Charlie Bisharat
3117,Charlie Persip
3118,Rodney Holmes
3119,Art Baron
3120,Doug Watkins
3121,Seymour Berman
3122,Albert Stinson
3123,Stephen Riley
3124,Ryuichi Sakamoto
3125,Bill Raffensperger
3126,Ronald Carbone
3127,Arnold Belnick
3128,Antonio Hart
3129,J.C. Heard
3130,Lenny White
3131,Wesley Boatman
3132,Alexander Pope Norris
3133,Sandra Nkaké
3134,Patricia O'Callaghan
3135,Peck Morrison
3136,Kaoru Watanabe
3137,Claudio Giovagnoli
3138,Rob Amster
3139,Larry Ritchie
3140,James Davis
3141,Qing Hou
3142,Don Kirkpatrick
3143,Bruce Barth
3144,Johnny Vidacovich
3145,Arjen De Graaf
3146,Don Weller
3147,Little John Roberts
3148,John Halton
3149,James Walker
3150,Palle Mikkelborg
3151,George Benson
3152,Bob Brookmeyer
3153,Carlos Tomas
3154,Alan Estes
3155,Marty Paich
3156,Frank Stangerup
3157,Teddy Bunn
3158,Sonny Sharrock
3159,Earl Klugh
3160,Gene Lake
3161,Randy Newman
3162,Leo Colon
3163,Steve Gadd
3164,Steve Berrios
3165,Dennis Passley 'Deknow'
3166,Ajlan Büyükburç
3167,Frederick Sanders
3168,Hector Martignon
3169,Carl Allen
3170,Hermeto Pascoal
3171,D.J. Rodgers
3172,Matt Wilson
3173,Everette Harp
3174,Marion Booker Jr.
3175,Jürgen Knautz
3176,Freddie Roach
3177,Benny Rosenfeld
3178,Skeeter Best
3179,Frank Lacy
3180,Anatoly Rosinsky
3181,Roberto Cipelli
3182,Brian Simpson
3183,Marc Bertaux
3184,Carol Robbins
3185,Aspirina
3186,Designer
3187,Brian Mitchell
3188,Frank Emilio
3189,Robert Botti
3190,Tommi Vainikainen
3191,Hugh Harnell
3192,Steve Potts
3193,Richard Armin
3194,Cologne Voices
3195,Monty Alexander
3196,Candido
3197,Michael 'Patches' Stewart
3198,Paula Cole
3199,Louise Dubin
3200,Eddie Marshall
3201,John Cadrecha
3202,Bill Churchville
3203,Giuseppe Emmanuele
3204,Joni Mitchell
3205,Sheldon Sanov
3206,Jim Spake
3207,Kenneth Yerke
3208,Joe Wilder
3209,Billy Byers
3210,Bill Perkins
3211,Paul Bryan
3212,Gregoire Maret
3213,Joe Newman
3214,Valtteri Malmivirta
3215,Stu Goldberg
3216,Art Hodes
3217,Angela Babin
3218,Wilson Moorman III
3219,James P. Johnson
3220,Doug Miller
3221,Cliff Jackson
3222,Ray 'Mosquito' Romero
3223,Rémi Sciuto
3224,Kendrick Scott
3225,Ron King
3226,J.C. Moses
3227,Terreon Gully
3228,Hamid Drake
3229,Fred Pallem
3230,Mervyn Warren
3231,Mike Altschul
3232,Jeff Cressman
3233,Jimmy Moore
3234,Clarence Jones
3235,Trey Henry
3236,Ronald Folsom
3237,Chunk Wilson
3238,Lex Humphries
3239,Nathan East
3240,Larry Ridley
3241,Harold Clayton
3242,Dewey Redman
3243,Terri Lyne Carrington
3244,Bill Saxton
3245,Hugh Lawson
3246,Carlos Henriquez
3247,Gloria Agostini
3248,Robert Hurst
3249,Rafael Padilla
3250,Jerry Kessler
3251,Cristina Zavalloni
3252,Lynda Lawrence
3253,Larry Willis
3254,Al Brown
3255,Claude Bartee
3256,David Restivo
3257,Kevin Killen
3258,John Guerin
3259,Nikos Ginos
3260,Paul Phillips
3261,Paolo Speziale
3262,Andrew Martin
3263,Carlo Napolitano
3264,Larry Schneider
3265,Julia Waters
3266,Denyse Buffum
3267,Jennifer Sanon
3268,Lucia Minetti
3269,Chucho Valdés
3270,Tommy Morgan
3271,Tommy Derrick
3272,Marisol Espada
3273,Mark Mondesir
3274,Keith Robinson
3275,Rosario Giuliani
3276,Jason Jackson
3277,Jay Migliori
3278,Chuck Bergeron
3279,Antenett Goodman Ray
3280,Darryl Jones
3281,Eric Wyrick
3282,Ron Powell
3283,Dave Price
3284,Dick Oatts
3285,Michael Raynor
3286,Mario Fernández
3287,Kullervo Linna
3288,Anna-Mari Kähärä
3289,Airto Moreira
3290,Clark Terry
3291,Dennis Karmazyn
3292,Dom Um Romao
3293,Cyril Benhamou
3294,Eugene Taylor
3295,Carlos Martin
3296,Matthew Raimondi
3297,Charles Roper
3298,Bruce Watson
3299,Orlando 'Maraca' Valle
3300,Eddie Baccus Jr.
3301,Jesse Acuna
3302,Jean Ingraham
3303,Tim Ries
3304,Clifford Brown
3305,Stella Castellucci
3306,Benny Morton
3307,Maceo Parker
3308,Burt Collins
3309,Marvin Sewell
3310,Michael Hove
3311,Willie Capo
3312,Peck Allmond
3313,Renaud Simmons
3314,Julio Barreto
3315,Bob Northern
3316,Joe Wolf
3317,George Baker
3318,Francesco Manzoni
3319,Mark Ellis Stephens
3320,Jim Atkinson
3321,Adam Nussbaum
3322,James K. Lloyd
3323,Tim Hagans
3324,Fred White
3325,Ron Brooks
3326,DJ Logic
3327,Andy Gadsden
3328,Darrell Grant
3329,Specs Powell
3330,Cedar Walton
3331,Eric Alexander
3332,Sole Terästö
3333,Anthony Ortega
3334,Ed Sheftel
3335,Hi Tek
3336,Don Grusin
3337,Snooks Eaglin
3338,Earl Turbinton
3339,A. Ray 'The Weeper' Fuller
3340,Bruce Gary
3341,Charles Simon
3342,Mestre Carneiro
3343,Ed Pazant
3344,Lenny McBrowne
3345,Lanny Morgan
3346,Brenda Alford
3347,Charlie Pillow
3348,Todd Bashore
3349,Mike Murley
3350,Marshall Sealy
3351,Carl Randall
3352,Nederlands Blazers Ensemble
3353,Nicola Cipriani
3354,Lena Horne
3355,Stéphane Belmondo
3356,Christian McBride
3357,Romero Lubambo
3358,Jay Graydon
3359,Lonnie Smith
3360,Junior Cook
3361,Thomas Ovesen
3362,Joe Clayton
3363,Hen Gates
3364,Julie Gigante
3365,Chuck Davis
3366,Clarence Thomas
3367,Conrad Herwig
3368,Jacinto Joaquin Olivero Gavilán
3369,Alan Silva
3370,Tony Mason
3371,Roberto Silva
3372,Ali Shaheed Muhammad
3373,Junji Hirose
3374,Kenny Barron
3375,Ray 'The Weeper' Fuller
3376,Carol Lynn Maillard
3377,Reuben Wilson
3378,Chick Corea
3379,Angélique Kidjo
3380,Ricky Lawson
3381,Jack Ashford
3382,Marvin Cabell
3383,Robert DeBellis
3384,Mike Mandel
3385,India.Arie
3386,Jerry Hey
3387,Lefty Houston
3388,Briggan Krauss
3389,Gary Campbell
3390,Curtis Fuller
3391,Russell Lyle
3392,Omar Ba
3393,Matthew Backer
3394,Petsye Powell
3395,John Mitchell
3396,Lori Perry
3397,Bob Bushnell
3398,Robbie Nevil
3399,Duke Jordan
3400,Ira Segal
3401,Jimmy Haslip
3402,Myron Glasper
3403,Nicholas Cooper
3404,Gigi Worth
3405,John Di Martino
3406,Clifford Jarvis
3407,Fiachra Trench
3408,Suzanne Palmer
3409,Melton Mustafa
3410,Ali-Ollie Woodson
3411,Dreiser Durruthy Bombale
3412,Kenny Brooks
3413,Vinnie Thomas
3414,Purnell Rice
3415,Ira Coleman
3416,John Maller
3417,La La Cope
3418,Kathleen Lustgarten
3419,Dwayne Dolphin
3420,Lou Pollo
3421,Franck Agulhon
3422,Kirmo Lintinen
3423,Mark Vinci
3424,Joe Venuto
3425,Bill Miller
3426,Ced 'C'
3427,Albin De La Simone
3428,Lawrence Gales
3429,Dale Verdugo
3430,David Phillips
3431,Michael Formanek
3432,Chris Porter
3433,Edwyn Payne
3434,Henry Rhodes
3435,Lonnie Plaxico
3436,Hans Glawishnig
3437,Janis Siegel
3438,Pamela Goldsmith
3439,Thanos Mikroutsikos
3440,Curly Russell
3441,Elvis Costello
3442,Timo Lassy
3443,Sanford Allen
3444,Dave Eggar
3445,Armando Gola
3446,Richard Margitza
3447,Michele Zivahl
3448,Neal Evans
3449,Akira Tana
3450,Nicolai Schultz
3451,Tony Marino
3452,Richard Smith
3453,Pete Levin
3454,Jacques Voyemant
3455,Baby Dodds
3456,Sue Ann Carwell
3457,Omer Simeon
3458,Eyvind Kang
3459,Peter Cirelli
3460,Herbie Hancock
3461,Sid Weiss
3462,Robert Quintero
3463,Jeri Harp
3464,Grady Tate
3465,Jim Pugh
3466,Nasheet Waits
3467,Gary Burton
3468,Regina Werneck
3469,Paul Wertico
3470,Jamey Haddad
3471,Richard Williams
3472,Ben Lewis
3473,Marlowe Morris
3474,Bobby Manuel
3475,Eddy Williams
3476,Gordon Marron
3477,Leroy Williams
3478,Gregorio Hernández
3479,Jonathan Butler
3480,João Donato
3481,Naoki Yanai
3482,Carmen Castaldi
3483,Marcos Díaz Scull
3484,Gretchen Parlato
3485,Pat Russo
3486,Rob Sudduth
3487,Sami Kuoppamäki
3488,Lisa Roberts
3489,Pierre de Bethmann
3490,Herbie Mann
3491,Lawrence Brown
3492,Fats Navarro
3493,Lynn Fidmont Lindsey
3494,Joe Dukes
3495,Steve Hall
3496,Bob Barnes
3497,Marlena Shaw
3498,Brian O'Rourke
3499,Carlitos Del Puerto
3500,Luis Conte
3501,Smokey Johnson
3502,Hans Vroomans
3503,Ray Gomez
3504,Monique Curnen
3505,Eric Figueroa
3506,Eddie Gale
3507,Carroll Stephens
3508,Curtis Watson
3509,Julia Tillman Waters
3510,Rémi Vignolo
3511,Sharlotte Gibson
3512,Steven MacKinnon
3513,Franck Amsallem
3514,Songai Sandra Smith
3515,Ed Schuller
3516,Carmelo Garcia
3517,Brandon Mason
3518,Gerard S. Jullien
3519,Efrem Towns
3520,Brice Winston
3521,Hochmad Ali Akkbar
3522,Darius Campo
3523,Ralph Alessi
3524,Marcus Roberts
3525,John Santos
3526,Inara George
3527,James McCollum
3528,Alan Evans
3529,Bebeto Jose Souza
3530,Megan Geer Alsop
3531,Douglas Purviance
3532,Maria Booker
3533,Joe Pass
3534,Azar Lawrence
3535,Gregory Matta
3536,Gareth Williams
3537,Allan Barnes
3538,Art Maebe
3539,Nate Skiles
3540,Acker Bilk
3541,Emily Mitchell
3542,Fred Falke
3543,Omar Clay
3544,Larry Cramer
3545,Steve Wilson
3546,Ed Harcourt
3547,Monty Budwig
3548,Charles Tolliver
3549,Donald Best
3550,Germaine Bazzle
3551,Paul Shure
3552,Curtis Lundy
3553,Dawnn Lewis
3554,Greg Poree
3555,George Tucker
3556,Helen Sung
3557,Thibault Renard
3558,Jonathan Kirkscey
3559,Li'l John
3560,Eric Benet
3561,Trummy' Young
3562,Scott Robinson
3563,Jay Bellerose
3564,David Haye
3565,Kengo Nakamura
3566,Bill Bivens
3567,Eric Dolphy
3568,Abraham Laboriel Jr
3569,Mauro Refosco
3570,Joe Bashorun
3571,Jay Berliner
3572,Kamerata Orchestra Of The Friends Of Music
3573,Diana Krall
3574,Steve Lewinson
3575,Hubert Laws
3576,Jimmy Madison
3577,Peter Schneider
3578,Yorgos Fakanas
3579,Raymond Brown
3580,Luca Bassani
3581,Jon Clark
3582,Jamie Talbot
3583,Buddy Collette
3584,Clark Tracey
3585,Gib Wharton
3586,King Ellison
3587,Andy Sheppard
3588,Sachi Patitucci
3589,Metropole Orchestra
3590,George Edward Brown
3591,Thomas Semence
3592,Jojje Wadenius
3593,Abraham Laboriel
3594,Gerry Leonard
3595,Ester Nicholson
3596,Charles LiBove
3597,Inger Marie Gundersen
3598,Mads Krog
3599,Slide Hampton
3600,Madlib
3601,John Riley
3602,Gary King
3603,Wellington Blakey
3604,Gary Foster
3605,Rosario Bonaccorso
3606,Robert Stewart
3607,William Fontaine
3608,Billy Harper
3609,Michael Bocian
3610,Ched Tolliver
3611,Olavi Louhivuori
3612,Michael Herbst
3613,Gaetano Partipilo
3614,Kenneth Rice
3615,Clay Jenkins
3616,Benjamin Henocq
3617,Alex Brown
3618,Reggie McBride
3619,Delfayo Marsalis
3620,Lucille Greco
3621,Nicolas Folmer
3622,Cecil McBee
3623,Marco Bonetti
3624,Billy Vera
3625,Deborah Laws
3626,Art Themen
3627,Jimmy Ponder
3628,Louis Winsberg
3629,Jerome Reisler
3630,Jacob Christoffersen
3631,Mitchel Forman
3632,Paul Grassi
3633,Tim Carmon
3634,Mr. Jam
3635,Keg' Johnson
3636,Wycliffe Gordon
3637,Michael Thornton
3638,Ettore Begnis
3639,Al Foster
3640,Luis DiTullio
3641,Pete Davis
3642,Carter Jefferson
3643,Sergio Cammariere
3644,Mayuto Correa
3645,Keyon Harrold
3646,Dave Holland
3647,Dick Hickson
3648,Mike Sims
3649,Jeff 'Train' Watts
3650,Gery Herbig
3651,Amanda Elias Brecker
3652,Aldo Romano
3653,Barbara Schloss
3654,Ricky Ravelo
3655,Marvin Robinson
3656,Fabrice Alleman
3657,Clark Gayton
3658,Barry Galbraith
3659,Gene Orloff
3660,Frank Parker Jr.
3661,Phil Hamilton
3662,Eddie Bert
3663,Scott Wendholt
3664,Freddy Robinson
3665,Danny Gottlieb
3666,Christine Lakeland
3667,Andrew White
3668,David Barry
3669,Hubert Crawford
3670,Gianluca Petrella
3671,Danny Cahn
3672,Esbjörn Svensson
3673,Adrian Kroneberger
